ID1,ID2,lat,long,el
122,.,42.7783578324246,-122.215659673834,NA
123,.,44.7615685113409,-121.941853174063,NA
124,.,42.8031513345935,-122.255544872619,NA
125,.,46.9924447173564,-121.447600102628,NA
126,.,44.4427564128006,-121.762369779529,NA
127,.,43.1817912318454,-122.560343249824,NA
128,.,44.4131120080335,-121.818155158911,NA
129,.,45.6069730363796,-121.987397759163,NA
130,.,44.0961863716148,-121.863969238597,NA
131,.,42.7357776873956,-122.177930431739,NA
132,.,45.6398513762122,-121.82570100733,NA
133,.,44.4214663402861,-121.760483317424,NA
134,.,43.1521468270784,-122.661942708892,NA
135,.,42.8974744406705,-122.782406789007,NA
136,.,44.6742522645725,-121.689875735791,NA
137,.,42.7600322003868,-122.126187471153,NA
138,.,45.6002356716599,-121.92568349888,NA
139,.,43.2812347351095,-122.530698845321,NA
140,.,42.8225549449864,-122.746025019845,NA
141,.,44.7648024464064,-121.809531332147,NA
142,.,44.5896309636919,-121.824892523571,NA
143,.,43.0093146950189,-122.225091984357,NA
144,.,43.1556502567327,-122.562499206515,NA
145,.,44.4988112872692,-121.856423390179,NA
146,.,43.3599271550366,-122.152867435205,NA
147,.,43.0516253454592,-122.12861292243,NA
148,.,42.9325087372133,-122.561421228169,NA
149,.,44.2570746411233,-121.738654255927,NA
150,.,43.3434879851203,-122.474104982179,NA
151,.,43.4558672286463,-122.305940360273,NA
152,.,42.8217464612201,-122.951379894672,NA
153,.,43.1243888844329,-122.772165994724,NA
154,.,43.3378285987557,-122.459821769101,NA
155,.,43.0060807599534,-122.227247941048,NA
156,.,42.8198599990985,-122.689970145876,NA
157,.,44.4198493727533,-121.824623028985,NA
158,.,43.1370551301061,-122.830646319971,NA
159,.,42.7853646917332,-122.750606427813,NA
160,.,42.8691775088474,-122.608582780787,NA
161,.,43.0888155987124,-122.476260938871,NA
162,.,43.0314132512998,-122.215390179247,NA
163,.,43.0731849125625,-122.135080792504,NA
164,.,44.1751482861307,-121.727335483299,NA
165,.,43.3909190327476,-122.480572852253,NA
166,.,43.0855816636469,-122.749797944054,NA
167,.,43.1098361766381,-122.755726824955,NA
168,.,44.2770172406939,-121.766142703739,NA
169,.,44.1021152525682,-121.91301725332,NA
170,.,45.6438937950441,-121.923258047603,NA
171,.,44.014529511211,-122.148286027237,NA
172,.,44.73946995506,-121.719520140294,NA
173,.,43.1645435781628,-122.460091263687,NA
174,.,43.3564237253823,-122.546599025918,NA
175,.,43.2707244461466,-122.662212203478,NA
176,.,43.169394480761,-122.58001635463,NA
177,.,44.3691843900605,-121.829743426126,NA
178,.,43.0904325662451,-122.741982601049,NA
179,.,43.2346121712486,-122.536088737049,NA
180,.,44.0161464787437,-122.161760756556,NA
181,.,44.7216833121997,-121.840253714995,NA
182,.,45.5751726749022,-121.877713462503,NA
183,.,42.745479492592096,-122.742791084808,NA
184,.,43.1257363573768,-122.761925200442,NA
185,.,44.2010197666547,-121.891457686409,NA
186,.,43.094474985077,-122.522614007729,NA
187,.,44.1403834841766,-121.889571224304,NA
188,.,42.7716204677049,-122.229673392326,NA
189,.,42.9891026008596,-122.579746860044,NA
190,.,44.7968723024726,-121.73542032089,NA
191,.,43.2656040489596,-122.696977005122,NA
192,.,42.8354906852484,-122.694821048431,NA
193,.,43.0745323855064,-121.986319780817,NA
194,.,45.4043131056085,-121.65187699911,NA
195,.,42.8074632480141,-122.709373756096,NA
196,.,44.3753827656027,-121.796326097414,NA
197,.,43.2162865392107,-123.098793433427,NA
198,.,43.334864158279,-122.588909675981,NA
199,.,43.0915105446003,-122.703444875196,NA
200,.,43.4758098282169,-122.251502453823,NA
201,.,43.6663425024924,-122.384632779499,NA
202,.,44.1646379971678,-121.875557505812,NA
203,.,43.788423551215,-121.97122808398,NA
204,.,42.8923540434834,-122.778364370211,NA
205,.,44.5389659809991,-121.842409671686,NA
206,.,43.0058112653646,-122.195178085268,NA
207,.,45.5905338664634,-121.924875015121,NA
208,.,43.3065672264559,-122.492430614054,NA
209,.,42.9193035023626,-122.77998133773,NA
210,.,43.0527033238143,-122.716650109929,NA
211,.,42.8883116246516,-122.651162925436,NA
212,.,42.7174520553578,-122.208922309174,NA
213,.,43.0888155987124,-122.497281516609,NA
214,.,44.1158594765966,-121.649451547833,NA
215,.,43.977069763369,-122.135889276263,NA
216,.,42.736586171162,-122.222397038493,NA
217,.,42.8249803962856,-122.755726824955,NA
218,.,45.6083205093236,-121.996021585927,NA
219,.,43.730212720036,-122.571931517038,NA
220,.,44.8494237472869,-122.095465088305,NA
221,.,44.5758867396636,-121.743505158482,NA
222,.,43.0629441181884,-122.436645234672,NA
223,.,43.2281443011176,-122.521536029384,NA
224,.,42.7527558464895,-122.760847222096,NA
225,.,45.1841360265659,-122.193830612336,NA
226,.,45.2065040774356,-122.182511839708,NA
227,.,43.7919269808693,-121.999255520964,NA
228,.,42.8287533205286,-122.811242709751,NA
229,.,43.0774968259831,-122.754109857436,NA
230,.,43.0640220965436,-122.260395775174,NA
231,.,43.34133202841,-122.431794332117,NA
232,.,43.0739933963289,-122.016772669079,NA
233,.,43.2990213779697,-122.508869783824,NA
234,.,45.5945762852952,-121.86154378732,NA
235,.,47.0476911080587,-121.52359757599,NA
236,.,43.1933794991635,-122.585406246358,NA
237,.,43.3300132556807,-122.541748123363,NA
238,.,41.6152191872007,-121.165708765267,NA
239,.,40.8183236881444,-120.855520496335,NA
240,.,40.8482375875003,-121.24682663577,NA
241,.,42.8969354514929,-121.135794866178,NA
242,.,48.2746999708262,-120.602465079716,NA
243,.,46.9751970636738,-121.365134759194,NA
244,.,47.2597833494376,-120.535091433119,NA
245,.,47.012387316927,-121.383999380241,NA
246,.,42.6123491657291,-120.712957860135,NA
247,.,42.0666226234264,-122.294621587646,NA
248,.,47.360035336468,-120.893519233015,NA
249,.,40.8592868656407,-120.919929702481,NA
250,.,41.278889940389,-120.928553529246,NA
251,.,42.6023778659438,-120.65663349158,NA
252,.,44.0889100177174,-121.441401727142,NA
253,.,47.8138642239928,-120.568508761832,NA
254,.,47.5527239674539,-120.734517427046,NA
255,.,47.6257570010164,-120.536438906051,NA
256,.,44.6031056931315,-121.501768514493,NA
257,.,42.9888331062707,-120.849322120848,NA
258,.,43.0403065727299,-121.057641436126,NA
259,.,42.7295793118534,-120.773324647486,NA
260,.,47.2188201719413,-120.502482588167,NA
261,.,41.2333453548833,-121.330639452136,NA
262,.,42.9761668605975,-120.898100640984,NA
263,.,42.0135321894345,-122.210808771279,NA
264,.,42.6438800326177,-120.813748835444,NA
265,.,48.0483245162414,-120.688972841947,NA
266,.,47.3066754078873,-120.936368872251,NA
267,.,42.0693175693143,-122.247460035028,NA
268,.,46.0007046306039,-120.643158762261,NA
269,.,46.1518910949159,-121.518477178849,NA
270,.,46.1567419975142,-121.378609488514,NA
271,.,42.621511981748,-120.521347209214,NA
272,.,47.5349373245936,-120.687894863601,NA
273,.,46.181535499683,-121.321207141613,NA
274,.,45.8837439790685,-120.622138184523,NA
275,.,42.6126186603179,-120.620790711591,NA
276,.,42.0046388680044,-122.285997760882,NA
277,.,46.1801880267391,-121.111270858817,NA
278,.,47.8068573646842,-120.159685474281,NA
279,.,48.10437939071,-120.353991071067,NA
280,.,46.1128143795412,-121.432777900377,NA
281,.,47.2101963451,-120.247271214857,NA
282,.,47.3306604262897,-121.021798656136,NA
283,.,41.2907477022958,-120.962509847131,NA
284,.,46.6089539175062,-121.387233315278,NA
285,.,42.0625802045945,-122.291926641782,NA
286,.,42.54524501312,-121.474549561268,NA
287,.,47.9936171147167,-120.640194321811,NA
288,.,41.2942511319501,-120.277993597705,NA
289,.,42.0062558355371,-120.652860567371,NA
290,.,41.8992664837869,-121.700386024661,NA
291,.,48.159086792234604,-120.756885477717,NA
292,.,47.3365893072431,-121.041202266356,NA
293,.,44.8890394518392,-121.598517071006,NA
294,.,44.5634899885792,-121.593127179278,NA
295,.,42.0046388680044,-121.021259666963,NA
296,.,47.9863407608193,-120.44400226292,NA
297,.,40.8056574424712,-121.288059307487,NA
298,.,40.5790124932976,-120.831804972732,NA
299,.,48.0238005086613,-120.387677894365,NA
300,.,42.0429070996128,-122.242878627059,NA
301,.,47.7758654869732,-120.562579880931,NA
302,.,47.8634512283304,-120.378245583842,NA
303,.,44.2417134495622,-121.738384761341,NA
304,.,42.1156706385865,-120.798926633193,NA
305,.,48.0450905811759,-120.167500817286,NA
306,.,42.9726634309432,-120.803508041162,NA
307,.,41.8963020433102,-120.66337085624,NA
308,.,47.2093878613336,-120.498170674784,NA
309,.,46.1120058957748,-121.403672485048,NA
310,.,41.5187401244134,-121.333873387173,NA
311,.,43.0257538649352,-121.085938367696,NA
312,.,41.9132802024041,-120.614322841517,NA
313,.,42.0569208182299,-122.272523031562,NA
314,.,42.005177857182,-120.878697030764,NA
315,.,42.3194085477128,-120.832074467319,NA
316,.,48.2059788506844,-120.611358401067,NA
317,.,47.7718230681413,-120.558806956722,NA
318,.,43.7426094711204,-121.105341977916,NA
319,.,47.3551844338698,-120.441576811643,NA
320,.,48.0289209058484,-120.287964897402,NA
321,.,47.7715535735525,-120.483078977947,NA
322,.,48.0442820974095,-120.200109662239,NA
323,.,44.6206228414029,-121.732994869614,NA
324,.,48.0006239740253,-120.545601721989,NA
325,.,48.1138117013177,-120.473377172837,NA
326,.,44.2673154354974,-121.641366710242,NA
327,.,46.2451362226378,-121.29156273711,NA
328,.,42.1151316494089,-120.706759484649,NA
329,.,46.1704862215426,-121.590162738828,NA
330,.,47.8753089902372,-120.379593056774,NA
331,.,44.7499802440228,-121.506080427875,NA
332,.,47.3506030258603,-121.027188547864,NA
333,.,47.5626952672392,-120.365579338281,NA
334,.,47.3379367801871,-120.426215620219,NA
335,.,46.1227856793265,-121.586659309205,NA
336,.,44.245755868394,-121.713321764807,NA
337,.,40.8832718840432,-120.877888547005,NA
338,.,47.6101263148665,-120.697596668711,NA
339,.,43.5668989992284,-121.835402812441,NA
340,.,41.3026054642027,-121.021259666963,NA
341,.,48.1625902218889,-120.600578617612,NA
342,.,41.2662236947158,-121.04389721222,NA
343,.,47.7987725270205,-120.445349735852,NA
344,.,41.9755334524149,-120.670647210073,NA
345,.,47.9529234318092,-120.338360385056,NA
346,.,41.2109773040136,-120.267483308836,NA
347,.,46.1804575213278,-121.117469234304,NA
348,.,48.1386052034865,-120.720503708554,NA
349,.,46.7984086134266,-121.077853530105,NA
350,.,48.115967658028,-120.583330964083,NA
351,.,47.6273739685491,-120.32542464491,NA
352,.,42.9753583768312,-121.138220317456,NA
353,.,46.098800660924,-121.476166528786,NA
354,.,47.6642947272135,-120.345906233475,NA
355,.,47.8559053798443,-120.427563093151,NA
356,.,42.2504179329822,-120.543176270711,NA
357,.,48.0321548409139,-120.57012572935,NA
358,.,47.6858542943169,-120.331084031224,NA
359,.,42.948408917952,-120.925589088795,NA
360,.,44.8831105708858,-121.510122846671,NA
361,.,46.6881853266109,-121.057102446953,NA
362,.,47.8373102532177,-120.325155150323,NA
363,.,40.6100043710086,-120.657711469926,NA
364,.,44.5395049701767,-121.702002992179,NA
365,.,46.9848988688703,-121.286711834555,NA
366,.,46.1031125743447,-121.46619522909,NA
367,.,48.2272689231989,-120.559615440481,NA
368,.,47.6303384090258,-120.415974825936,NA
369,.,44.3430434149478,-121.719250645708,NA
370,.,40.7660417379189,-120.243228796061,NA
371,.,47.764546714244,-120.549913635371,NA
372,.,41.3069173776233,-120.950113096157,NA
373,.,44.6176584009262,-121.514434760053,NA
374,.,47.6424656655214,-120.420017244732,NA
375,.,47.971249063847,-120.132736015642,NA
376,.,47.9887662121184,-120.830188005214,NA
377,.,42.962692131158,-120.968977717204,NA
378,.,48.0095172954554,-120.488199375088,NA
379,.,48.1631292110665,-120.593032769193,NA
380,.,42.8190515153321,-120.848513637089,NA
381,.,47.3252705345139,-120.438342876606,NA
382,.,46.1642878460004,-121.338993784314,NA
383,.,47.8297644047315,-120.486312912983,NA
384,.,42.0849482554642,-122.29435209306,NA
385,.,48.2024754210301,-120.704334033371,NA
386,.,46.9382763050094,-121.351121040702,NA
387,.,47.5635037510055,-120.373664175873,NA
388,.,41.4694226146646,-121.335220860105,NA
389,.,48.2614947359754,-120.559076451308,NA
390,.,48.1631292110665,-120.65070461068,NA
391,.,42.9882941170932,-120.845279702052,NA
392,.,47.6028499609691,-120.319226269423,NA
393,.,48.0450905811759,-120.655016524062,NA
394,.,42.0668921180152,-120.65070461068,NA
395,.,48.3385701883697,-120.603543058062,NA
396,.,48.0033189199132,-120.51865226335,NA
397,.,47.8114387726937,-120.498440169371,NA
398,.,47.7084918397753,-120.819947210931,NA
399,.,46.5224461545042,-121.001047572984,NA
400,.,41.9237904913669,-120.637499375947,NA
401,.,48.1491154924494,-120.579288545287,NA
402,.,47.9750219880901,-120.084765979265,NA
403,.,47.3325468884113,-121.037698836733,NA
404,.,47.6597133192041,-120.334048471674,NA
405,.,47.9138467164344,-120.252661106585,NA
406,.,48.0073613387451,-120.412201901727,NA
407,.,42.0156881461448,-122.217276641353,NA
408,.,42.439333639725,-121.528717973132,NA
409,.,43.584146652911,-121.845643606724,NA
410,.,40.7547229651896,-120.254817063276,NA
411,.,42.6225899601032,-121.731108407509,NA
412,.,48.0968335422238,-120.352374103548,NA
413,.,45.9098849541812,-120.692745766156,NA
414,.,43.6315777005383,-121.756979887802,NA
415,.,42.2932675726,-121.286442339969,NA
416,.,47.9645116991272,-120.276107135601,NA
417,.,40.8185931827332,-120.864952806858,NA
418,.,47.630068914437,-120.369082767904,NA
419,.,47.699868012934,-120.330814536637,NA
420,.,47.6287214414931,-120.529432046805,NA
421,.,42.1447760541759,-120.719425730209,NA
422,.,46.1807270159166,-121.580999922891,NA
423,.,48.1402221710192,-120.472299194491,NA
424,.,48.185766756525,-120.675228618041,NA
425,.,45.8460147366377,-121.075428078827,NA
426,.,41.4246865129252,-121.382112918137,NA
427,.,42.6031863497102,-120.842854250774,NA
428,.,47.354914939281,-120.434030963224,NA
429,.,41.5206265865349,-121.245748657424,NA
430,.,47.3700066362533,-121.063031327853,NA
431,.,47.2789174652418,-120.496553707266,NA
432,.,47.802006462086,-120.371238724596,NA
433,.,48.3011104405277,-120.598153166334,NA
434,.,46.6887243157885,-121.05359901733,NA
435,.,41.4462460800285,-121.070577176272,NA
436,.,47.8348848019185,-120.164536376836,NA
437,.,46.1637488568228,-121.285094867037,NA
438,.,48.2450555660591,-120.567969772659,NA
439,.,46.8188902021748,-121.068690714167,NA
440,.,46.1125448849524,-121.485059850137,NA
441,.,42.9589192069149,-121.131752447382,NA
442,.,42.6223204655144,-120.729936019078,NA
443,.,44.62574323859,-121.690684219551,NA
444,.,42.1213300249511,-120.733439448701,NA
445,.,42.0774024069781,-122.244226099991,NA
446,.,42.3024303886189,-121.308271401466,NA
447,.,48.0731180184102,-120.681696488114,NA
448,.,40.7027105095529,-121.386694326105,NA
449,.,42.6649006105434,-120.812940351685,NA
450,.,42.0803668474548,-120.605699014753,NA
451,.,46.1489266544392,-121.41094883888,NA
452,.,46.0634968697924,-120.81779125424,NA
453,.,42.109472263044204,-120.72831905156,NA
454,.,42.2008309286445,-121.007784937644,NA
455,.,44.1810771670841,-121.64298367776,NA
456,.,43.6202589278091,-121.772880068399,NA
457,.,47.385906816992,-121.03419540711,NA
458,.,47.6403097088111,-120.55072211913,NA
459,.,47.3743185496739,-121.015330786063,NA
460,.,46.1715641998977,-121.11773872889,NA
461,.,41.4122897618408,-121.173254613686,NA
462,.,47.3236535669812,-120.452356595098,NA
463,.,43.0416540456739,-120.929092518418,NA
464,.,42.5964489849904,-120.707837462994,NA
465,.,47.5182286600886,-120.960623385026,NA
466,.,42.0536868831644,-120.73721237291,NA
467,.,42.021886521687,-120.593571758366,NA
468,.,46.4874118579613,-121.239280787351,NA
469,.,41.1422561838718,-120.473377172837,NA
470,.,42.0755159448565,-122.236410756986,NA
471,.,47.5408662055471,-120.632648473392,NA
472,.,46.1292535494575,-121.389658766555,NA
473,.,43.9242488239658,-121.279974469896,NA
474,.,44.4042186866034,-121.712513281048,NA
475,.,47.6174026687638,-120.54398475447,NA
476,.,47.5201151222101,-120.854173023403,NA
477,.,40.9059094295016,-121.322554614545,NA
478,.,42.023233994631,-122.233985305709,NA
479,.,46.987863309347,-121.291023747937,NA
480,.,40.8520105117434,-120.896483673466,NA
481,.,46.0133708762771,-120.631031505874,NA
482,.,47.883393827901,-120.517574285004,NA
483,.,47.0175077141141,-120.997813637947,NA
484,.,40.7795164673585,-120.140820853234,NA
485,.,46.5833519315711,-121.048748114775,NA
486,.,41.387496259672,-121.181608945864,NA
487,.,45.5002531792182,-121.419842160231,NA
488,.,48.2005889589085,-120.787607860565,NA
489,.,47.5702411157253,-120.379323562187,NA
490,.,47.2926616892701,-120.561232407999,NA
491,.,48.1070743365979,-120.875732590314,NA
492,.,42.2579637814683,-120.572012191455,NA
493,.,47.9364842618929,-120.377706594669,NA
494,.,45.998009684716,-120.668221758795,NA
495,.,41.9580163041434,-120.60893294979,NA
496,.,42.7355081928068,-122.118372128148,NA
497,.,42.8848081949972,-120.932326453455,NA
498,.,46.1322179899342,-121.566986204399,NA
499,.,47.6556709003722,-120.588990350397,NA
500,.,46.1834219618045,-121.133638909487,NA
501,.,47.5502985161548,-120.651243599853,NA
502,.,45.3021746564565,-121.385885842346,NA
503,.,41.4799329036274,-120.941219774806,NA
504,.,42.0334747890051,-120.599500639266,NA
505,.,48.3647111634825,-120.620521217004,NA
506,.,44.2767477461051,-121.64594811821,NA
507,.,42.0488359805662,-122.330464367635,NA
508,.,47.5656597077159,-120.220860745391,NA
509,.,41.4228000508036,-121.40124703377,NA
510,.,47.3670421957766,-120.498979158543,NA
511,.,41.9221735238342,-120.726432589455,NA
512,.,42.9850601820277,-121.090250281078,NA
513,.,48.2703880574055,-120.590337823329,NA
514,.,47.1568364165192,-120.523772660491,NA
515,.,42.93547317769,-121.003473024262,NA
516,.,44.6497282569924,-121.403133495875,NA
517,.,48.0952165746911,-120.431605511946,NA
518,.,46.2419022875723,-121.30800190688,NA
519,.,48.10437939071,-120.381749013465,NA
520,.,47.4554364209002,-120.520538725454,NA
521,.,42.3040473561517,-121.328214000859,NA
522,.,48.2695795736391,-120.534013454774,NA
523,.,44.7402784388264,-121.592857684692,NA
524,.,44.5524407104387,-121.687180789928,NA
525,.,43.7566231897376,-121.12447609355,NA
526,.,41.4063608808874,-121.160588368126,NA
527,.,41.3761774869427,-120.973020136,NA
528,.,44.2638120058431,-121.685024833237,NA
529,.,47.3263485128691,-120.500596126062,NA
530,.,41.4389697261311,-121.081626454314,NA
531,.,45.9974706955384,-120.605968509339,NA
532,.,44.3907439571638,-121.736767793823,NA
533,.,47.8435086287599,-120.249427171548,NA
534,.,44.5939428771126,-121.519285662608,NA
535,.,41.8884867002353,-120.865491796031,NA
536,.,43.5811822124343,-121.844565628378,NA
537,.,47.53574580836,-120.74691417802,NA
538,.,40.7652332541525,-120.245923741925,NA
539,.,45.6592549866052,-121.261379343435,NA
540,.,43.6145995414445,-121.780964905991,NA
541,.,41.9512789394237,-120.638577354292,NA
542,.,42.7974919482288,-120.826415081005,NA
543,.,46.1028430797559,-121.46242230488,NA
544,.,41.2815848862769,-121.07300262755,NA
545,.,47.8427001449935,-120.549913635371,NA
546,.,47.9642422045384,-120.238916882679,NA
547,.,42.6007608984111,-120.848783131675,NA
548,.,47.0091533818615,-121.382651907309,NA
549,.,47.2821514003073,-120.527276090114,NA
550,.,47.3190721589717,-120.536977895224,NA
551,.,47.6343808278577,-120.320034753182,NA
552,.,48.073387512999,-120.446158219611,NA
553,.,40.855244446808904,-121.352468513634,NA
554,.,46.1244026468592,-121.55566743177,NA
555,.,47.3260790182803,-120.922894142932,NA
556,.,47.8472815530029,-120.539942335674,NA
557,.,47.9688236125479,-120.345367244302,NA
558,.,47.8276084480212,-120.148097207066,NA
559,.,47.5831768559873,-120.726702084041,NA
560,.,42.2954235293103,-121.277549018618,NA
561,.,47.9717880530246,-120.321382226114,NA
562,.,47.8868972575553,-120.306560023862,NA
563,.,42.9287358129702,-120.933943420973,NA
564,.,42.9942229980466,-120.984877897801,NA
565,.,45.5104939735923,-121.348156600252,NA
566,.,47.5769784804451,-120.773594142073,NA
567,.,45.9699822474817,-120.607585476858,NA
568,.,43.6348116356038,-121.704697938043,NA
569,.,42.1186350790632,-120.749609123884,NA
570,.,47.613360249932,-120.281227532742,NA
571,.,43.0090452004301,-121.150886563016,NA
572,.,47.3198806427381,-120.864952806858,NA
573,.,44.8814936033531,-121.508505879152,NA
574,.,42.0480274967998,-122.286536750054,NA
575,.,47.4654077206855,-120.708376452167,NA
576,.,46.2014780992536,-121.341958224765,NA
577,.,47.361382809412,-120.934482410146,NA
578,.,40.6350673677662,-120.826954070177,NA
579,.,42.9635006149243,-120.835577896942,NA
580,.,42.0318578214723,-120.712957860135,NA
581,.,47.6327638603249,-120.688972841947,NA
582,.,47.6521674707179,-120.750417607643,NA
583,.,40.8520105117434,-121.266499740576,NA
584,.,48.2089432911611,-120.627797570837,NA
585,.,42.4064552998924,-120.162919409318,NA
586,.,41.4023184620555,-121.053868511916,NA
587,.,42.0782108907444,-122.262012742693,NA
588,.,47.4702586232837,-120.687086379842,NA
589,.,42.6282493464678,-120.698674647057,NA
590,.,47.6939391319806,-120.778175550041,NA
591,.,47.5333203570609,-120.823181145968,NA
592,.,47.2492730604747,-120.587642877465,NA
593,.,42.5932150499249,-120.666065802104,NA
594,.,41.467536152543,-120.23514395847,NA
595,.,46.98274291216,-121.376723026409,NA
596,.,41.4284594371683,-121.388311293623,NA
597,.,48.1402221710192,-120.584678437015,NA
598,.,48.0693450941671,-120.712688365549,NA
599,.,42.9230764266056,-121.157623927675,NA
600,.,46.0012436197815,-120.685469412324,NA
601,.,46.1626708784676,-121.382382412723,NA
602,.,44.2710883597404,-121.707662378493,NA
603,.,45.9753721392576,-120.643697751434,NA
604,.,47.4263310053107,-120.430797028187,NA
605,.,42.9219984482505,-120.983260930282,NA
606,.,47.8092828159833,-120.589798834156,NA
607,.,43.7081141637551,-121.357049921602,NA
608,.,42.9670040445786,-120.864413817685,NA
609,.,44.5144419734191,-121.61387826243,NA
610,.,42.9931450196914,-121.178644505414,NA
